url,zip_code,city,type_of_property,subtype_of_property,price,type_of_sale,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_the_land,number_of_facades,swimming_pool,state_of_the_building,region,region_Brussels,region_Flanders,region_Wallonia,property_type_Apartment,property_type_House,property_subtype_apartment,property_subtype_bungalow,property_subtype_chalet,property_subtype_cottage,property_subtype_duplex,property_subtype_ground-floor,property_subtype_loft,property_subtype_mansion,property_subtype_master-house,property_subtype_mixed-building,property_subtype_penthouse,property_subtype_residence,property_subtype_studio,property_subtype_triplex,property_subtype_villa,sale_type_for sale,sale_type_in public sale,price_sqm
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbv38678,2610,Wilrijk,Apartment,apartment,245000,for sale,3,102,1,0,0,1,13,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2402
https://immovlan.be/en/detail/residence/for-sale/1320/beauvechain/vbd33824,1320,Beauvechain,House,residence,565000,for sale,4,198,1,0,0,1,118,1,558,739,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2854
https://immovlan.be/en/detail/mixed-building/for-sale/4920/aywaille/vbd86110,4920,Aywaille,House,mixed-building,320000,for sale,2,121,1,0,0,1,27,1,490,326,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2645
https://immovlan.be/en/detail/triplex/for-sale/1070/anderlecht/vbd67533,1070,Anderlecht,Apartment,triplex,749000,for sale,4,262,1,0,0,1,80,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2859
https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbv42390,2200,Herentals,House,residence,268000,for sale,3,160,1,0,0,0,0,1,204,538,4,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1675
https://immovlan.be/en/detail/residence/for-sale/8890/dadizele/rbv33783,8890,Dadizele,House,residence,189000,for sale,3,152,1,0,0,1,24,1,204,391,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1243
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/rbv28054,1640,Sint-Genesius-Rode,House,villa,419000,for sale,4,162,1,0,0,0,0,1,204,488,4,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2586
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd84035,1300,Wavre,Apartment,apartment,275000,for sale,2,85,1,0,0,0,0,0,0,500,2,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3235
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd85485,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,546000,for sale,2,110,1,0,0,1,16,1,85,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4964
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu29621,8620,Nieuwpoort,Apartment,apartment,509510,for sale,2,101,1,0,0,1,13,1,70,500,2,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5045
https://immovlan.be/en/detail/residence/for-sale/2800/mechelen/rbv43565,2800,Mechelen,House,residence,349000,for sale,6,262,1,0,0,0,0,1,204,220,2,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1332
https://immovlan.be/en/detail/villa/for-sale/1150/sint-pieters-woluwe/vbd95655,1150,Sint-Pieters-Woluwe,House,villa,645000,for sale,3,150,2,0,1,0,0,1,160,437,4,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4300
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85333,1180,Ukkel,Apartment,apartment,450000,for sale,2,92,1,0,0,1,9,0,0,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4891
https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbd95685,4000,Liege,House,master-house,399000,for sale,4,244,3,0,0,1,27,1,55,146,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1635
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd71148,1030,Schaarbeek,Apartment,apartment,215000,for sale,2,85,1,0,0,0,0,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2529
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85641,1180,Ukkel,Apartment,apartment,650000,for sale,3,163,2,0,0,1,34,0,0,500,3,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3988
https://immovlan.be/en/detail/mixed-building/for-sale/1050/elsene/vbd82933,1050,Elsene,House,mixed-building,695000,for sale,4,250,1,0,0,0,0,0,0,65,2,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2780
https://immovlan.be/en/detail/residence/for-sale/7300/boussu/vbd94322,7300,Boussu,House,residence,150000,for sale,3,95,1,0,0,1,27,1,490,278,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1579
https://immovlan.be/en/detail/chalet/for-sale/2275/wechelderzande/rbv43261,2275,Wechelderzande,House,chalet,289000,for sale,2,106,1,0,0,1,24,1,204,2373,4,0,1,Flanders,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2726
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd87126,4000,Liege,House,residence,249000,for sale,6,242,1,0,0,1,20,0,0,130,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1029
https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbv43180,2500,Lier,Apartment,apartment,235000,for sale,2,104,1,0,0,0,0,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2260
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/rbv39333,1640,Sint-Genesius-Rode,House,villa,1100000,for sale,4,209,2,0,1,1,45,1,430,883,4,1,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5263
https://immovlan.be/en/detail/villa/for-sale/6061/montignies-sur-sambre/vbb69505,6061,Montignies-sur-Sambre,House,villa,179000,for sale,3,135,3,0,0,1,27,1,90,415,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1326
https://immovlan.be/en/detail/residence/for-sale/9450/haaltert/vbd95115,9450,Haaltert,House,residence,485422,for sale,4,207,1,0,0,0,24,1,204,409,3,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2345
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbs00798,8800,Roeselare,House,residence,157500,for sale,2,106,1,0,0,1,24,1,204,488,2,0,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1486
https://immovlan.be/en/detail/cottage/for-sale/7500/tournai/vbd93024,7500,Tournai,House,cottage,445000,for sale,4,164,1,0,0,1,27,1,490,1920,4,0,1,Wallonia,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2713
https://immovlan.be/en/detail/residence/for-sale/6140/fontaine-l-eveque/vbd95603,6140,Fontaine-l,House,residence,295000,for sale,4,254,3,0,0,1,30,1,302,302,2,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1161
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd94252,1400,Nivelles,House,residence,499000,for sale,4,264,2,0,1,1,15,1,223,223,2,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1890
https://immovlan.be/en/detail/residence/for-sale/5190/jemeppe-sur-sambre/vbd47422,5190,Jemeppe-Sur-Sambre,House,residence,195000,for sale,2,143,3,0,0,0,0,1,353,462,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1364
https://immovlan.be/en/detail/bungalow/for-sale/5500/dinant/vbd59612,5500,Dinant,House,bungalow,179000,for sale,3,77,3,0,0,1,20,1,350,669,3,0,0,Wallonia,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2325
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbv06747,8300,Knokke,Apartment,apartment,795000,for sale,2,62,1,0,0,1,13,1,70,500,2,0,2,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12823
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbv39343,2000,Antwerp,Apartment,apartment,459000,for sale,3,82,1,0,0,1,9,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5598
https://immovlan.be/en/detail/residence/for-sale/1970/wezembeek-oppem/vbd95377,1970,Wezembeek-Oppem,House,residence,675000,for sale,3,150,2,0,0,1,15,1,400,510,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4500
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbv25900,3900,Pelt,House,residence,319000,for sale,3,218,1,0,0,1,24,1,204,937,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1463
https://immovlan.be/en/detail/cottage/for-sale/8800/roeselare/rbv38654,8800,Roeselare,House,cottage,2495000,for sale,11,800,3,0,0,1,24,1,204,26978,4,0,1,Flanders,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3119
https://immovlan.be/en/detail/mixed-building/for-sale/3300/tienen/rbv35164,3300,Tienen,House,mixed-building,695000,for sale,5,538,1,0,0,0,0,1,382,570,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1292
https://immovlan.be/en/detail/residence/for-sale/9310/baardegem/rbv42188,9310,Baardegem,House,residence,345000,for sale,2,148,1,0,0,1,24,1,204,400,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2331
https://immovlan.be/en/detail/ground-floor/for-sale/1070/anderlecht/vwd16122,1070,Anderlecht,Apartment,ground-floor,296000,for sale,1,77,1,0,0,1,16,1,28,500,3,0,2,Brussels,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3844
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/vba33710,1080,Sint-Jans-Molenbeek,House,residence,175000,for sale,4,174,1,0,0,1,24,0,99,208,2,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1006
https://immovlan.be/en/detail/mixed-building/for-sale/4802/heusy/vbd89425,4802,Heusy,House,mixed-building,225000,for sale,2,86,1,0,0,1,27,0,0,193,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2616
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbv41546,9500,Geraardsbergen,House,residence,175000,for sale,2,125,3,0,0,1,23,1,460,565,2,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1400
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd22885,1000,Brussels,House,residence,3150000,for sale,4,1300,1,0,0,0,0,0,0,125,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2423
https://immovlan.be/en/detail/residence/for-sale/9450/haaltert/rbv43340,9450,Haaltert,House,residence,549000,for sale,3,200,2,0,0,1,24,1,204,821,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2745
https://immovlan.be/en/detail/residence/for-sale/3930/achel/rbu67568,3930,Achel,House,residence,395000,for sale,4,220,1,0,0,1,24,1,204,447,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1795
https://immovlan.be/en/detail/villa/for-sale/6890/libin/vbd94715,6890,Libin,House,villa,275000,for sale,2,128,1,0,0,0,0,1,490,1350,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2148
https://immovlan.be/en/detail/ground-floor/for-sale/1420/braine-l-alleud/vbd53147,1420,Braine-l,Apartment,ground-floor,550000,for sale,2,130,2,0,0,1,10,1,112,500,2,0,2,Wallonia,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4231
https://immovlan.be/en/detail/villa/for-sale/6120/nalinnes/vbd95389,6120,Nalinnes,House,villa,499000,for sale,4,200,1,0,0,1,43,1,490,639,4,0,4,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2495
https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd91045,6043,Ransart,House,residence,299000,for sale,2,100,1,0,0,1,27,1,490,465,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2990
https://immovlan.be/en/detail/mixed-building/for-sale/1050/elsene/vbd95999,1050,Elsene,House,mixed-building,1790000,for sale,2,700,1,0,0,0,0,0,99,517,2,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2557
https://immovlan.be/en/detail/residence/for-sale/6890/libin/vbd89263,6890,Libin,House,residence,399000,for sale,4,230,1,0,0,1,40,1,490,1233,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1735
https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd66717,1020,Laken,House,residence,349000,for sale,6,200,1,0,0,0,0,1,35,208,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1745
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd94312,1040,Etterbeek,Apartment,apartment,895000,for sale,4,242,1,0,1,1,13,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3698
https://immovlan.be/en/detail/residence/for-sale/9200/baasrode/rbv39979,9200,Baasrode,House,residence,425000,for sale,4,255,1,0,0,0,0,1,175,220,4,0,3,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1667
https://immovlan.be/en/detail/penthouse/for-sale/3000/leuven/rbv36622,3000,Leuven,Apartment,penthouse,750000,for sale,4,180,1,0,0,1,57,0,0,500,2,0,1,Flanders,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4167
https://immovlan.be/en/detail/residence/for-sale/7780/comines/vbd67373,7780,Comines,House,residence,229000,for sale,3,136,1,0,0,1,27,1,490,505,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1684
https://immovlan.be/en/detail/residence/for-sale/5310/eghezee/vbd69751,5310,Éghezée,House,residence,349000,for sale,3,130,1,0,0,1,15,1,505,928,4,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2685
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd59043,1000,Brussels,Apartment,apartment,229000,for sale,2,75,1,0,0,0,0,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3053
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbv30703,2300,Turnhout,Apartment,apartment,399000,for sale,2,122,1,0,0,1,56,0,0,500,3,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3270
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbc98317,6200,Châtelet,House,residence,219900,for sale,5,220,1,0,0,1,27,1,490,712,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1000
https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vba54991,6940,Durbuy,House,bungalow,59500,for sale,2,74,1,1,0,1,27,0,0,639,4,0,1,Wallonia,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,804
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd92823,4100,Seraing,House,residence,129900,for sale,2,106,1,0,0,1,168,1,271,268,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1225
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd76691,1050,Elsene,Apartment,apartment,395000,for sale,2,85,2,0,0,1,11,1,100,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4647
https://immovlan.be/en/detail/residence/for-sale/1325/chaumont-gistoux/vbd09317,1325,Chaumont-Gistoux,House,residence,790000,for sale,4,202,3,0,0,1,27,1,1139,1327,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3911
https://immovlan.be/en/detail/residence/for-sale/2580/putte/rbv42248,2580,Putte,House,residence,425000,for sale,3,151,1,0,0,1,24,1,390,561,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2815
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd94962,6001,Marcinelle,House,residence,348000,for sale,7,400,1,0,0,1,40,1,600,1221,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,870
https://immovlan.be/en/detail/mixed-building/for-sale/3650/dilsen-stokkem/rbu74522,3650,Dilsen-Stokkem,House,mixed-building,449000,for sale,2,140,1,0,0,0,24,0,204,2329,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3207
https://immovlan.be/en/detail/residence/for-sale/4041/milmort/vbd36082,4041,Milmort,House,residence,79900,for sale,1,43,1,0,0,0,0,0,0,639,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1858
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbv33467,9500,Geraardsbergen,House,residence,255000,for sale,4,161,2,0,0,1,24,0,0,80,2,0,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1584
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbv36613,2100,Deurne,Apartment,apartment,329000,for sale,3,131,1,0,0,0,0,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2511
https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbd73124,1050,Elsene,Apartment,penthouse,750000,for sale,2,175,2,0,0,1,30,0,0,500,2,0,2,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4286
https://immovlan.be/en/detail/residence/in-public-sale/4100/seraing/vbd86048,4100,Seraing,House,residence,180000,in public sale,5,367,1,0,0,1,27,1,490,199,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,490
https://immovlan.be/en/detail/residence/for-sale/1840/londerzeel/rbv38695,1840,Londerzeel,House,residence,325000,for sale,3,138,1,0,0,1,24,1,204,473,4,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2355
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd05671,1000,Brussels,Apartment,apartment,245000,for sale,2,80,2,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3062
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd91404,4100,Seraing,House,residence,165000,for sale,2,85,1,0,0,0,27,1,490,148,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1941
https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/rbv01661,1210,Sint-Joost-ten-Node,Apartment,apartment,375000,for sale,3,124,1,0,0,1,11,1,70,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3024
https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd88201,1180,Ukkel,Apartment,duplex,399000,for sale,3,118,1,0,0,0,0,0,0,500,2,0,2,Brussels,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3381
https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/rwc41711,6600,Bastogne,House,residence,283000,for sale,3,100,3,0,0,0,27,0,490,96,2,0,3,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2830
https://immovlan.be/en/detail/residence/for-sale/2360/oud-turnhout/rbv33737,2360,Oud-Turnhout,House,residence,475000,for sale,5,200,1,0,0,1,24,1,60,235,3,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2375
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd67852,1140,Evere,Apartment,apartment,215000,for sale,2,76,1,0,0,1,12,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2829
https://immovlan.be/en/detail/residence/for-sale/4690/glons/vbd93550,4690,Glons,House,residence,260000,for sale,3,144,1,0,0,1,19,1,490,1750,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1806
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd72012,5500,Dinant,House,residence,254000,for sale,5,192,1,0,0,1,27,1,490,1043,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1323
https://immovlan.be/en/detail/apartment/for-sale/2070/burcht/rbv43504,2070,Burcht,Apartment,apartment,149000,for sale,1,60,1,0,0,1,13,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2483
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd68541,1070,Anderlecht,Apartment,apartment,340000,for sale,2,91,2,0,0,1,6,0,0,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3736
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd71844,1140,Evere,Apartment,apartment,415000,for sale,2,112,1,0,0,1,16,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3705
https://immovlan.be/en/detail/triplex/for-sale/1050/elsene/vbd83459,1050,Elsene,Apartment,triplex,745000,for sale,3,268,2,0,0,1,22,1,260,500,2,0,2,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2780
https://immovlan.be/en/detail/residence/for-sale/7800/ath/vbd87967,7800,Ath,House,residence,250000,for sale,3,94,1,0,0,1,11,1,490,327,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2660
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd02088,1050,Elsene,Apartment,apartment,595000,for sale,2,160,2,0,0,1,11,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3719
https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbv30917,2200,Herentals,Apartment,apartment,424000,for sale,3,122,1,0,0,1,19,0,0,500,4,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3475
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbv33613,2018,Antwerp,Apartment,apartment,449000,for sale,2,136,1,0,0,1,25,0,0,500,4,1,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3301
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbv14294,8500,Kortrijk,Apartment,apartment,335000,for sale,2,89,1,0,0,1,9,0,70,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3764
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd93358,6600,Bastogne,Apartment,apartment,348000,for sale,2,88,3,0,0,1,10,0,0,500,4,0,2,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3955
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbv43127,2170,Merksem,Apartment,apartment,204000,for sale,3,91,1,0,0,1,13,0,0,500,2,0,0,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2242
https://immovlan.be/en/detail/residence/for-sale/5620/florennes/vbd93204,5620,Florennes,House,residence,185000,for sale,3,135,1,0,1,1,17,1,171,639,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1370
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vba18662,1030,Schaarbeek,Apartment,apartment,549000,for sale,2,95,1,0,0,1,11,1,70,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5779
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd70636,1080,Sint-Jans-Molenbeek,Apartment,apartment,159000,for sale,1,55,1,0,0,1,2,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2891
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd71235,1180,Ukkel,Apartment,apartment,470000,for sale,3,179,2,0,0,1,10,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2626
https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbd29080,6997,Érezée,House,residence,199000,for sale,2,110,3,0,0,0,0,0,0,639,2,0,3,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1809
https://immovlan.be/en/detail/apartment/for-sale/4670/blegny/vbd85680,4670,Blégny,Apartment,apartment,189000,for sale,3,115,3,0,0,1,5,0,0,500,3,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1643
